UID                 		level		m_spent		m_received		i_sold		i_bought
konpamwa13          		44.00		690000.00000		0.00000		0.00000		864.00000
konpamwa10          		47.00		700000.00000		100000.00000		100.00000		0.00000
chuotemcu           		98.00		0.00000		0.00000		972.00000		798.00000
ngaydep68           		55.00		0.00000		0.00000		10000.00000		0.00000
levanthanh1210      		99.00		1000000.00000		0.00000		1000.00000		800.00000
ngaydep65           		57.00		0.00000		0.00000		14200.00000		0.00000
ngaydep64           		57.00		0.00000		0.00000		10400.00000		0.00000
ngaydep67           		55.00		0.00000		0.00000		10800.00000		0.00000
khungngu888         		99.00		0.00000		0.00000		0.00000		300.00000
ngaydep61           		99.00		0.00000		0.00000		5800.00000		0.00000
minhtienw1          		97.00		0.00000		0.00000		0.00000		500.00000
ngaydep63           		57.00		0.00000		0.00000		10000.00000		6000.00000
ngaydep62           		99.00		0.00000		0.00000		6800.00000		0.00000
baoszinhngutro      		79.00		0.00000		0.00000		150.00000		150.00000
anhlacuaemasd       		79.00		0.00000		0.00000		5250.00000		0.00000
marlboroz6789       		99.00		0.00000		40000000.00000		3400.00000		0.00000
lovenhcieutruocxop  		79.00		0.00000		0.00000		450.00000		0.00000
zid.chalyvadillo    		80.00		0.00000		5650000.00000		4913.00000		901.00000
ngocdanhto10        		77.00		0.00000		0.00000		0.00000		0.00000
thunghia1992        		94.00		0.00000		0.00000		0.00000		107.00000
volam77767u45v      		82.00		2237923.00000		0.00000		600.00000		150.00000
nhincailonconmemay2011		96.00		0.00000		0.00000		0.00000		65545.00000
whatyouname522      		89.00		1214955.00000		0.00000		2500.00000		650.00000
suka0189            		99.00		4800000.00000		9000000.00000		10906.00000		8110.00000
banghoitinhanh1980  		79.00		0.00000		0.00000		0.00000		0.00000
anhlakengungoc113   		79.00		700000.00000		0.00000		0.00000		0.00000
trantruonghoa1997   		92.00		2200000.00000		2200000.00000		600.00000		2400.00000
huynhthingocdung2009		99.00		0.00000		0.00000		203.00000		0.00000
bahuykt01           		99.00		0.00000		2500000.00000		0.00000		0.00000
volam24357501997    		98.00		0.00000		500000.00000		0.00000		0.00000
baphuc20092009      		97.00		0.00000		2130000.00000		2400.00000		0.00000
hconghau1994vn1     		94.00		7500000.00000		0.00000		3100.00000		4270.00000
voletunghuy1995     		58.00		100000.00000		5000000.00000		0.00000		300.00000
nhocksock1q40       		99.00		0.00000		0.00000		0.00000		200.00000
lovestar5203        		99.00		0.00000		35000000.00000		150.00000		450.00000
clasxik             		96.00		0.00000		0.00000		2900.00000		3150.00000
jack.quyvuong       		70.00		0.00000		1480289.00000		3200.00000		1600.00000
tungkylan90         		99.00		250000000.00000		109000000.00000		3400.00000		450.00000
chieubien89         		93.00		0.00000		0.00000		350.00000		350.00000
21thang04nam96      		59.00		0.00000		3500000.00000		0.00000		0.00000
cutibl2001          		51.00		150000.00000		0.00000		250.00000		0.00000
vuxuanhungclassic44 		98.00		0.00000		0.00000		0.00000		0.00000
tk9ung01            		86.00		0.00000		0.00000		100.00000		0.00000
thajxikechua        		72.00		0.00000		11180000.00000		0.00000		3570.00000
letrungthanhqnvn    		99.00		0.00000		0.00000		0.00000		0.00000
langba987           		94.00		600000.00000		0.00000		0.00000		350.00000
teika5177           		90.00		0.00000		0.00000		0.00000		300.00000
tuanmo951996        		99.00		0.00000		0.00000		300.00000		0.00000
saoquay10165        		99.00		0.00000		0.00000		500.00000		200.00000
anhnhat1990hn       		70.00		0.00000		20000000.00000		0.00000		0.00000
nirenmontrospire    		80.00		0.00000		0.00000		150.00000		150.00000
vitxinh180592       		89.00		202000000.00000		183743301.00000		4400.00000		1900.00000
khoeiristkonggua    		79.00		0.00000		0.00000		150.00000		150.00000
lanxjnh1991         		95.00		0.00000		500000.00000		0.00000		0.00000
nhtl017928          		91.00		0.00000		300000.00000		0.00000		0.00000
b0988373119         		99.00		0.00000		800000.00000		2400.00000		900.00000
trailh9z            		99.00		0.00000		250000.00000		100.00000		500.00000
talkkakaotalk       		97.00		0.00000		0.00000		0.00000		0.00000
tickmax8x2          		97.00		0.00000		2000000.00000		100.00000		400.00000
longnguyen098       		93.00		0.00000		0.00000		1800.00000		200.00000
khanhsnow2412       		95.00		0.00000		0.00000		200.00000		0.00000
banhbo147           		99.00		90000.00000		1000000.00000		1800.00000		500.00000
thuyyenvutienvbonus 		97.00		0.00000		0.00000		0.00000		0.00000
hothaison252        		98.00		600000.00000		0.00000		0.00000		0.00000
ttphiho2601         		62.00		194692.00000		0.00000		0.00000		0.00000
sheekute16          		86.00		0.00000		0.00000		0.00000		0.00000
lequanghai87        		99.00		0.00000		0.00000		0.00000		200.00000
hancuocdoih05       		83.00		3960000.00000		0.00000		0.00000		0.00000
nh4nv4tso1          		73.00		0.00000		0.00000		300.00000		0.00000
dat662083           		91.00		10000000.00000		3800000.00000		700.00000		0.00000
angel_ng0x_n0_mjss_love		94.00		0.00000		0.00000		8750.00000		0.00000
ninjabian999        		99.00		1000000.00000		0.00000		0.00000		150.00000
thanhlan151990      		98.00		0.00000		0.00000		100.00000		0.00000
acvl2kt             		95.00		0.00000		0.00000		0.00000		200.00000
bonuss0005          		78.00		0.00000		0.00000		100.00000		0.00000
pesuyeupelun        		87.00		0.00000		1100000.00000		350.00000		2100.00000
ngocdienphilong2000 		91.00		0.00000		1000000.00000		1616.00000		0.00000
nvthienthu206       		86.00		8300000.00000		0.00000		3050.00000		1050.00000
honeytv02           		92.00		0.00000		0.00000		0.00000		200.00000
teika5359           		90.00		0.00000		80509.00000		0.00000		0.00000
mapkhangxaanxuyxen  		79.00		1479663.00000		0.00000		0.00000		150.00000
teika0187           		92.00		0.00000		0.00000		0.00000		900.00000
teika5356           		91.00		0.00000		0.00000		0.00000		600.00000
cobetocvang199215   		84.00		20000000.00000		0.00000		5250.00000		0.00000
teika5351           		90.00		0.00000		40649.00000		0.00000		0.00000
zzzsieuluoizzzm4yf  		80.00		0.00000		0.00000		450.00000		0.00000
anhtu01tq           		96.00		0.00000		33700000.00000		200.00000		0.00000
kimv11i900          		98.00		0.00000		0.00000		200.00000		0.00000
dgtdepzai123        		99.00		2875000000.00000		4174000000.00000		1200.00000		6600.00000
hoangce86           		98.00		0.00000		0.00000		0.00000		0.00000
bsdkno1             		98.00		1230000.00000		0.00000		0.00000		1200.00000
caobaotruc2007      		99.00		0.00000		0.00000		1000.00000		4024.00000
bkl2268             		74.00		0.00000		0.00000		1000.00000		0.00000
huutien6186         		80.00		27380000.00000		0.00000		0.00000		1800.00000
s2s_love_s2s1       		59.00		0.00000		0.00000		0.00000		300.00000
gahamecec           		91.00		32971090.00000		0.00000		0.00000		0.00000
banghaianhem        		91.00		0.00000		0.00000		100.00000		100.00000
01663603907a        		87.00		2000000.00000		0.00000		4466.00000		700.00000
lonmami0809         		94.00		2100000.00000		0.00000		800.00000		1808.00000
bornforselll        		99.00		2001137.00000		0.00000		2400.00000		2100.00000
chevrolet01e0ck     		83.00		0.00000		0.00000		0.00000		600.00000
quangchankt7a199    		68.00		0.00000		0.00000		0.00000		1400.00000
m4chdi3nkhung       		90.00		900000.00000		6500000.00000		0.00000		2639.00000
mydungngocmau       		79.00		0.00000		0.00000		0.00000		0.00000
hanngoclong9999     		98.00		0.00000		0.00000		0.00000		350.00000
langquencuoctinh2211		77.00		0.00000		0.00000		0.00000		350.00000
pekill102           		98.00		0.00000		0.00000		316.00000		1200.00000
phuchoikhung        		89.00		0.00000		0.00000		1400.00000		0.00000
xaanhmaimaix3       		97.00		0.00000		0.00000		0.00000		0.00000
acccattram9         		66.00		0.00000		0.00000		0.00000		0.00000
thuyconuoq08        		70.00		0.00000		0.00000		0.00000		0.00000
ekeanhnghe          		99.00		3720000.00000		0.00000		0.00000		0.00000
doitraidichoi200    		97.00		20000000.00000		0.00000		0.00000		100.00000
ngohuetam123456     		95.00		0.00000		0.00000		200.00000		600.00000
luuthanhphongvl     		96.00		8000000.00000		0.00000		0.00000		100.00000
bigzo88             		96.00		0.00000		0.00000		200.00000		0.00000
thethang132222      		99.00		0.00000		0.00000		400.00000		400.00000
hoangnhan251290     		95.00		0.00000		0.00000		200.00000		100.00000
lifelonely01a       		92.00		0.00000		0.00000		300.00000		2200.00000
teika11724          		92.00		0.00000		11869.00000		0.00000		0.00000
teika3639           		91.00		0.00000		0.00000		0.00000		900.00000
semer1234           		95.00		0.00000		0.00000		0.00000		0.00000
vandena2            		99.00		0.00000		50000000.00000		0.00000		0.00000
mjnhnokiavip1       		97.00		0.00000		0.00000		732.00000		0.00000
leelong15081987     		99.00		0.00000		0.00000		350.00000		0.00000
teika3637           		91.00		0.00000		0.00000		0.00000		600.00000
naybandemnayojzkw7c 		83.00		0.00000		0.00000		0.00000		600.00000
ironwarriorsaoul    		93.00		671900.00000		0.00000		0.00000		2000.00000
teika3633           		92.00		0.00000		0.00000		0.00000		600.00000
thangngu1015        		70.00		0.00000		0.00000		100.00000		900.00000
yeudonphuong01232015		81.00		0.00000		0.00000		0.00000		0.00000
miludethuong2401    		81.00		1000000.00000		0.00000		305.00000		200.00000
nhockem094          		97.00		0.00000		0.00000		0.00000		1200.00000
langbavi88          		96.00		0.00000		0.00000		0.00000		200.00000
teika2586           		89.00		0.00000		0.00000		0.00000		300.00000
chuyendoitancrtc    		84.00		0.00000		0.00000		1500.00000		600.00000
teika2580           		89.00		500107.00000		0.00000		0.00000		900.00000
lsbhdaiung001       		51.00		0.00000		0.00000		21000.00000		0.00000
thienlongf9300      		99.00		2000000.00000		700000.00000		2103.00000		400.00000
tangkiemlenh020020  		87.00		0.00000		0.00000		46350.00000		4200.00000
tuyetchau18         		96.00		0.00000		0.00000		100.00000		0.00000
suitehanhtuimua     		80.00		0.00000		0.00000		150.00000		150.00000
leanhbaleanhba      		99.00		7330644.00000		0.00000		5700.00000		8918.00000
prochienhcm         		61.00		1000000.00000		0.00000		200.00000		100.00000
dangphuhuu2015vn    		79.00		0.00000		0.00000		0.00000		0.00000
thanhchuants11      		10.00		0.00000		0.00000		0.00000		0.00000
lovenobita94        		87.00		0.00000		40000.00000		500.00000		0.00000
chiennghichhotel    		99.00		450000.00000		300000.00000		0.00000		1600.00000
nghjadja123         		99.00		3000000.00000		0.00000		0.00000		0.00000
nmkvjp1102          		99.00		0.00000		4000000.00000		200.00000		500.00000
nguyenvu3024        		98.00		0.00000		0.00000		1400.00000		1600.00000
thaicucquyen80      		84.00		0.00000		0.00000		0.00000		0.00000
nguoibanvolamvn8866 		88.00		0.00000		0.00000		0.00000		3000.00000
teika8535           		88.00		439961.00000		0.00000		0.00000		900.00000
chimran1139         		92.00		0.00000		0.00000		0.00000		1000.00000
bigbangly010        		8.00		0.00000		267539.00000		200.00000		0.00000
teika8531           		90.00		0.00000		0.00000		0.00000		1800.00000
teika8530           		90.00		0.00000		90896.00000		0.00000		0.00000
leunamjjog66        		80.00		0.00000		0.00000		1200.00000		400.00000
teika3182           		91.00		0.00000		0.00000		0.00000		3000.00000
thanquyenhp11       		99.00		0.00000		600000.00000		0.00000		300.00000
teika3180           		92.00		0.00000		0.00000		0.00000		600.00000
teika3187           		91.00		0.00000		21000.00000		0.00000		0.00000
yamatoks            		95.00		0.00000		0.00000		0.00000		0.00000
ngovanthoi1993ab    		6.00		0.00000		0.00000		200.00000		0.00000
phracnhjalung       		79.00		1332741.00000		0.00000		0.00000		450.00000
teika3188           		90.00		0.00000		0.00000		0.00000		600.00000
tradakoem0609       		94.00		0.00000		0.00000		0.00000		0.00000
nghiahiep1707       		47.00		1000000.00000		100000.00000		1000.00000		900.00000
novatienphung0023   		89.00		0.00000		34000.00000		0.00000		0.00000
kbc007ldl           		90.00		0.00000		0.00000		0.00000		1200.00000
halovef             		96.00		0.00000		0.00000		400.00000		400.00000
novatienphung0026   		90.00		0.00000		38000.00000		0.00000		0.00000
nguyentrang171213   		77.00		0.00000		0.00000		200.00000		0.00000
chipxinhq8na3       		96.00		0.00000		0.00000		0.00000		500.00000
dus0ciu             		97.00		0.00000		200000.00000		600.00000		200.00000
nghiaht24041985     		97.00		0.00000		0.00000		551.00000		0.00000
nhoksockmientay     		98.00		0.00000		500000.00000		733.00000		0.00000
caibangquyenkr      		94.00		0.00000		1000000.00000		0.00000		200.00000
znuocmatbandauxficn 		79.00		0.00000		0.00000		1350.00000		0.00000
kpcs2pe4ever16      		80.00		34000000.00000		0.00000		900.00000		7600.00000
kpcs2pe4ever15      		83.00		0.00000		0.00000		0.00000		350.00000
volam2cb99          		90.00		0.00000		0.00000		0.00000		0.00000
tranthanhthai8      		90.00		0.00000		0.00000		0.00000		1500.00000
thelong361          		94.00		49780000.00000		9220000.00000		0.00000		0.00000
peterpun92          		99.00		0.00000		0.00000		200.00000		700.00000
teika8453           		84.00		0.00000		10534.00000		0.00000		0.00000
conlonconbeophi     		89.00		0.00000		0.00000		0.00000		0.00000
botmaychopdigabo    		79.00		1185085.00000		0.00000		750.00000		600.00000
hklbcbb             		99.00		0.00000		0.00000		1000.00000		1000.00000
timemtrongmo193     		95.00		0.00000		0.00000		200.00000		600.00000
tnmaimai1tinhyeutn8 		91.00		0.00000		330000.00000		0.00000		0.00000
tnmaimai1tinhyeutn9 		92.00		0.00000		0.00000		100.00000		0.00000
laivansangkaka      		99.00		0.00000		0.00000		0.00000		0.00000
novatanglong0004    		92.00		0.00000		23145.00000		0.00000		600.00000
novatanglong0006    		91.00		0.00000		10447.00000		0.00000		300.00000
loictm33th          		94.00		5250000.00000		7400000.00000		600.00000		700.00000
dungdung1232        		1.00		0.00000		0.00000		100.00000		0.00000
meodaika11111       		82.00		0.00000		0.00000		700.00000		0.00000
bictim              		97.00		0.00000		0.00000		5448.00000		300.00000
hacxanhxanh148      		46.00		31350000.00000		0.00000		100.00000		0.00000
trveratnucchien     		79.00		24281.00000		0.00000		0.00000		150.00000
soloko113love       		87.00		200000.00000		0.00000		200.00000		100.00000
vl2.tb              		87.00		79250000.00000		69641388.00000		5200.00000		1000.00000
anhtuanwar199999    		95.00		0.00000		0.00000		0.00000		0.00000
vbdung32            		85.00		0.00000		0.00000		2600.00000		7800.00000
huyenthoaitretuoi   		80.00		0.00000		0.00000		0.00000		0.00000
hsieptapnhetep      		79.00		904080.00000		0.00000		0.00000		300.00000
khang123061         		56.00		0.00000		0.00000		0.00000		600.00000
chieucho123456987   		26.00		0.00000		0.00000		0.00000		0.00000
rongdenvolam2011    		95.00		0.00000		0.00000		300.00000		300.00000
tranhaogu           		77.00		0.00000		0.00000		2708.00000		608.00000
phuckinguyen        		99.00		0.00000		0.00000		0.00000		300.00000
trollvolamdgc       		99.00		0.00000		0.00000		100.00000		1000.00000
caoquoctan141       		90.00		0.00000		0.00000		0.00000		0.00000
ngsylinh            		91.00		0.00000		0.00000		0.00000		0.00000
nickchevukhi2       		93.00		0.00000		0.00000		2182.00000		300.00000
hanviemrmayhe       		79.00		908512.00000		0.00000		1200.00000		300.00000
anhtuthuyngoc1      		90.00		5650000.00000		70000000.00000		2100.00000		4700.00000
caodat28058888      		75.00		2950000.00000		100000.00000		200.00000		200.00000
novakimung0094      		90.00		423763.00000		0.00000		0.00000		1500.00000
trieuthuong89hg     		93.00		0.00000		0.00000		0.00000		200.00000
novakimung0096      		89.00		0.00000		0.00000		0.00000		600.00000
launamkogap209vn    		94.00		120000000.00000		89000000.00000		0.00000		200.00000
novakimung0091      		90.00		0.00000		0.00000		0.00000		600.00000
ruaconmilu          		99.00		0.00000		0.00000		200.00000		0.00000
nhoxinh70vn         		99.00		0.00000		0.00000		0.00000		200.00000
vitcaplove10        		96.00		0.00000		0.00000		0.00000		0.00000
viplov3lyYou        		92.00		57000000.00000		52000000.00000		1100.00000		200.00000
minaye11            		81.00		0.00000		0.00000		800.00000		0.00000
omemory13           		94.00		0.00000		0.00000		0.00000		0.00000
ngocmai1105i        		96.00		0.00000		0.00000		0.00000		300.00000
k3nzyl1995          		99.00		0.00000		0.00000		0.00000		0.00000
igotaniphone4s      		91.00		11000000.00000		60007442.00000		0.00000		3100.00000
thoichaitre1        		82.00		87015815.00000		9000000.00000		500.00000		200.00000
conmavuive11un5u    		83.00		2793220.00000		0.00000		300.00000		300.00000
amthammasong101     		98.00		0.00000		0.00000		0.00000		500.00000
giausayhoamruon     		79.00		0.00000		0.00000		4500.00000		4500.00000
betapbut1010        		92.00		1110000.00000		3146622.00000		1254.00000		418.00000
bomtinhyeu87        		99.00		0.00000		0.00000		200.00000		0.00000
windstar0611        		99.00		0.00000		0.00000		0.00000		200.00000
tamvadeo            		98.00		500000.00000		13000000.00000		3000.00000		700.00000
chemgiono11984      		99.00		0.00000		0.00000		200.00000		100.00000
vl2kyuc54kho        		74.00		0.00000		0.00000		0.00000		500.00000
izgamevl12          		94.00		1300000.00000		7150000.00000		1150.00000		400.00000
ngamikiem123654789  		99.00		0.00000		0.00000		0.00000		0.00000
duongmon0cungky     		86.00		0.00000		0.00000		300.00000		0.00000
caibangbonghh       		96.00		0.00000		0.00000		300.00000		1200.00000
bochetbn            		98.00		0.00000		0.00000		0.00000		350.00000
babybityeu00        		95.00		0.00000		0.00000		0.00000		0.00000
thandieukorea2      		99.00		0.00000		0.00000		0.00000		0.00000
anhhaicayvolam2     		99.00		0.00000		12000000.00000		650.00000		400.00000
chuyentuminhtjql    		83.00		0.00000		0.00000		0.00000		750.00000
uchihak9            		96.00		0.00000		1000000.00000		0.00000		0.00000
suphu2512           		48.00		0.00000		0.00000		2100.00000		350.00000
kimtra0412          		96.00		0.00000		0.00000		0.00000		700.00000
novatienphung0036   		88.00		0.00000		44000.00000		0.00000		0.00000
vdkvjp1102          		98.00		17200000.00000		800000.00000		200.00000		1800.00000
cuoctinh20taflsq    		83.00		2875214.00000		0.00000		300.00000		300.00000
vozsuka             		55.00		1700000.00000		8719750.00000		900.00000		1200.00000
kimlong94vp         		93.00		0.00000		0.00000		0.00000		350.00000
personalcomputer512 		83.00		0.00000		300000.00000		0.00000		0.00000
dgcviphp2015        		95.00		2600000.00000		4800000.00000		1512.00000		328710.00000
anhquana222ivwa     		82.00		1997415.00000		0.00000		600.00000		300.00000
cong1105            		99.00		0.00000		110000.00000		0.00000		0.00000
laydocong13         		99.00		0.00000		0.00000		200.00000		200.00000
laydocong10         		96.00		8150000.00000		0.00000		2570.00000		12850.00000
nmt7121995          		59.00		1600000.00000		0.00000		300.00000		3000.00000
lethanhphongkcr     		99.00		0.00000		0.00000		3000.00000		0.00000
poexjsexsyam85s     		82.00		0.00000		0.00000		0.00000		300.00000
qweasdzxcqweasdzxc80118		81.00		0.00000		0.00000		0.00000		0.00000
leminhtri2961996    		95.00		32999000.00000		38115500.00000		0.00000		200.00000
yeu0nghiphep        		78.00		3550000.00000		0.00000		1700.00000		3744.00000
huynhhuenhi8        		77.00		0.00000		0.00000		3000.00000		4800.00000
thapdaimynhan868    		96.00		0.00000		15000000.00000		450.00000		1105.00000
022hai2012          		80.00		0.00000		0.00000		0.00000		1500.00000
game0ver2k          		87.00		0.00000		0.00000		400.00000		0.00000
nhutthienhan1       		98.00		0.00000		0.00000		1100.00000		800.00000
doicodoco1          		91.00		350000.00000		59630000.00000		2600.00000		5600.00000
nhutthienhan2       		95.00		0.00000		0.00000		0.00000		200.00000
khoinguyencm215     		97.00		23000000.00000		109979675.00000		2000.00000		100.00000
datdaicapro321      		76.00		0.00000		0.00000		100.00000		0.00000
lecongdanh123pk     		88.00		0.00000		0.00000		0.00000		432.00000
khangchoma7906077   		55.00		0.00000		0.00000		0.00000		0.00000
kimchivolam2ydan    		83.00		0.00000		0.00000		2400.00000		2400.00000
thanhhsmile95       		59.00		5000000.00000		5000000.00000		0.00000		200.00000
vdson1979vn         		99.00		80000000.00000		0.00000		0.00000		0.00000
ngheovivolamhai123  		99.00		0.00000		0.00000		200.00000		609.00000
aduma1100           		88.00		0.00000		0.00000		0.00000		0.00000
tanminhsh           		59.00		0.00000		50000000.00000		0.00000		0.00000
trongtung89         		99.00		0.00000		0.00000		0.00000		600.00000
nguyenthelong2008a  		87.00		45000000.00000		48813088.00000		0.00000		0.00000
a0968202664         		97.00		1000000.00000		0.00000		500.00000		0.00000
nghichthuyhanvn     		98.00		10000000.00000		49500000.00000		1200.00000		2050.00000
mocmien15062013     		90.00		1200000.00000		0.00000		0.00000		0.00000
kaitoshine          		77.00		0.00000		0.00000		2100.00000		350.00000
chienqnetbietxuoc   		79.00		0.00000		0.00000		150.00000		150.00000
cubodoidvhg         		97.00		0.00000		0.00000		0.00000		100.00000
xindungyeuemls2     		93.00		0.00000		0.00000		0.00000		1200.00000
tuanvietsharp       		99.00		0.00000		0.00000		0.00000		0.00000
chauandlan          		98.00		500000.00000		0.00000		3107.00000		100.00000
wphatquanw          		15.00		0.00000		0.00000		1200.00000		0.00000
volam123314         		90.00		0.00000		0.00000		0.00000		0.00000
chuyendsap1wp       		83.00		0.00000		0.00000		0.00000		600.00000
hongquangtuhiep     		96.00		0.00000		140000.00000		0.00000		0.00000
teika6466           		89.00		0.00000		0.00000		0.00000		600.00000
ckiuzk3ckiuzk3      		10.00		0.00000		0.00000		0.00000		4284.00000
whatthehellareyouwriting		94.00		0.00000		0.00000		11200.00000		9800.00000
mexicorzez          		83.00		2940642.00000		0.00000		750.00000		600.00000
hunturno06          		98.00		0.00000		5600000.00000		3850.00000		1750.00000
hoagnvinhkhang04    		64.00		0.00000		0.00000		0.00000		13635.00000
handoibacbeo3u9x    		99.00		0.00000		0.00000		804.00000		804.00000
vuthanh.hust2       		77.00		0.00000		500000.00000		0.00000		0.00000
ngonhuan1           		99.00		0.00000		500000.00000		400.00000		400.00000
zzholytinhzg32e     		83.00		0.00000		0.00000		0.00000		1500.00000
thuyenjx2           		95.00		0.00000		500000.00000		300.00000		0.00000
elthaihy284         		96.00		0.00000		10000000.00000		0.00000		0.00000
aiyeutoi1999vn      		92.00		0.00000		0.00000		0.00000		0.00000
volam2ngoclong9     		99.00		0.00000		3000000.00000		1350.00000		700.00000
vothanhdung1956     		99.00		0.00000		6400000.00000		450.00000		0.00000
tytyzze2011         		70.00		0.00000		0.00000		0.00000		0.00000
botgiowngcopthuan   		79.00		1550519.00000		0.00000		0.00000		450.00000
volam2cb91          		90.00		0.00000		0.00000		0.00000		0.00000
xzchenzxlay         		98.00		0.00000		20000000.00000		800.00000		0.00000
bebi12005           		89.00		2638418.00000		5200000.00000		1200.00000		350.00000
nhockduy9191        		69.00		4500000.00000		7500000.00000		100.00000		200.00000
teika10720          		92.00		0.00000		26524.00000		0.00000		0.00000
muaxuan200034       		71.00		15190000.00000		1110000.00000		200.00000		0.00000
teika10722          		91.00		0.00000		37234.00000		0.00000		0.00000
teika10723          		91.00		0.00000		0.00000		0.00000		300.00000
vanper2013          		98.00		0.00000		0.00000		2800.00000		71800.00000
nntanglong993       		10.00		153000.00000		0.00000		0.00000		0.00000
teika10726          		92.00		0.00000		21920.00000		0.00000		0.00000
cogaswife           		8.00		0.00000		500000.00000		200.00000		0.00000
volam22503132       		97.00		0.00000		1000000.00000		0.00000		100.00000
hiepkhachphieulang93x		96.00		2400000.00000		0.00000		0.00000		500.00000
nguoilangson20      		69.00		0.00000		0.00000		0.00000		0.00000
vnmchinhung032      		50.00		0.00000		29484471.00000		0.00000		0.00000
quan004tanh005      		81.00		2500000.00000		0.00000		1750.00000		0.00000
suphucsinh86        		99.00		0.00000		0.00000		200.00000		200.00000
luantran8429        		88.00		0.00000		630000.00000		400.00000		200.00000
weokhum3            		98.00		0.00000		0.00000		350.00000		0.00000
ahocsinh102         		95.00		0.00000		0.00000		0.00000		0.00000
nhocxox1122         		99.00		0.00000		14000000.00000		5250.00000		12250.00000
trollvolam5doc      		99.00		0.00000		0.00000		100.00000		1000.00000
duocgo6             		78.00		0.00000		7000000.00000		0.00000		100.00000
doiphieuduz         		99.00		0.00000		0.00000		0.00000		0.00000
thangsang1999kg     		57.00		0.00000		0.00000		0.00000		0.00000
chipskull3          		84.00		2000000.00000		0.00000		350.00000		1050.00000
duytan0988323254    		99.00		0.00000		0.00000		0.00000		0.00000
thucdemsoma         		85.00		0.00000		100000.00000		400.00000		0.00000
thaibinhty05        		93.00		0.00000		0.00000		0.00000		500.00000
huyhiep1509         		58.00		5500000.00000		1530000.00000		0.00000		100.00000
ungvanhai270        		87.00		1460000.00000		0.00000		500.00000		600.00000
jx2lamnguyen0003    		94.00		0.00000		0.00000		0.00000		500.00000
doant4ghn           		99.00		0.00000		0.00000		0.00000		200.00000
minhtienw10         		81.00		0.00000		0.00000		0.00000		0.00000
vinhquang18061990   		98.00		500000.00000		0.00000		0.00000		0.00000
scorpio988          		97.00		2000000.00000		0.00000		0.00000		657.00000
aa0979708114        		98.00		0.00000		500000.00000		500.00000		400.00000
quankole00000       		98.00		150000.00000		0.00000		0.00000		0.00000
daylaaccvb7         		85.00		390000.00000		600000.00000		0.00000		0.00000
2longlove114        		95.00		0.00000		0.00000		0.00000		0.00000
chymchym1137        		1.00		0.00000		0.00000		0.00000		200.00000
chymchym1136        		1.00		0.00000		0.00000		0.00000		200.00000
chymchym1135        		1.00		0.00000		0.00000		0.00000		200.00000
chymchym1132        		1.00		0.00000		0.00000		0.00000		200.00000
chymchym1131        		1.00		0.00000		0.00000		900.00000		1100.00000
giainhanmynu008     		72.00		0.00000		217000000.00000		0.00000		0.00000
langtuchoidem81986  		99.00		0.00000		1000000.00000		0.00000		0.00000
tois3yeuem          		64.00		0.00000		0.00000		200.00000		200.00000
giainhanmynu005     		72.00		0.00000		218000000.00000		0.00000		0.00000
giainhanmynu004     		72.00		0.00000		217000000.00000		0.00000		0.00000
giainhanmynu003     		71.00		0.00000		216000000.00000		0.00000		0.00000
giainhanmynu002     		71.00		0.00000		216000000.00000		0.00000		0.00000
giainhanmynu001     		72.00		72000000.00000		289000000.00000		0.00000		0.00000
chymchym1138        		1.00		0.00000		0.00000		0.00000		200.00000
vo1236542020        		79.00		0.00000		0.00000		0.00000		6600.00000
btram1105e2ym       		83.00		0.00000		0.00000		0.00000		1200.00000
anhlinhne2013       		76.00		0.00000		500000.00000		400.00000		0.00000
hjhjlalalove2009    		99.00		0.00000		0.00000		0.00000		0.00000
bananaringmybell    		86.00		0.00000		0.00000		0.00000		0.00000
emyeuanh21193       		99.00		1105923.00000		0.00000		300.00000		432.00000
thanghungmuanhiu123 		98.00		0.00000		0.00000		0.00000		0.00000
hoanghip0975304335  		79.00		0.00000		50000.00000		200.00000		0.00000
namlbsm99           		83.00		0.00000		0.00000		0.00000		0.00000
thresh0lti98        		99.00		0.00000		0.00000		0.00000		600.00000
tiem99199701        		80.00		0.00000		0.00000		100.00000		0.00000
mapbombom86         		99.00		20000000.00000		0.00000		1200.00000		0.00000
volam2078490        		99.00		0.00000		0.00000		105.00000		0.00000
langtoan911         		93.00		5000000.00000		0.00000		2000.00000		1200.00000
teika1110           		92.00		0.00000		121705.00000		0.00000		0.00000
trngtng             		99.00		0.00000		0.00000		350.00000		0.00000
1ohmygod1992        		64.00		14110000.00000		0.00000		0.00000		0.00000
lannhi7g            		42.00		23843.00000		0.00000		305.00000		2799.00000
qweasdzxcqweasdzxc80111		81.00		0.00000		0.00000		0.00000		0.00000
viptapchoi2002      		97.00		0.00000		0.00000		1050.00000		1050.00000
gaunhoibongx6wz     		83.00		0.00000		0.00000		0.00000		600.00000
maiauduong1993      		73.00		2000000.00000		10300000.00000		0.00000		1014.00000
netkimcuong021      		80.00		0.00000		0.00000		1000.00000		400.00000
sondaica11you       		97.00		4000000.00000		0.00000		0.00000		0.00000
gaketao11048        		99.00		0.00000		0.00000		0.00000		0.00000
cuongcaosu5         		99.00		0.00000		0.00000		0.00000		200.00000
thiensuxuattran0198 		92.00		0.00000		0.00000		200.00000		500.00000
teika0536           		92.00		0.00000		14536.00000		0.00000		600.00000
